"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","cloud_amount"
130505,'330822','常山县','2023-11-17 08:00:00.000000','2023-11-17 15:00:00.000000',0.0000,15.0200,56.4800,NULL
130506,'330824','开化县','2023-11-17 08:00:00.000000','2023-11-17 15:00:00.000000',0.0000,13.6300,57.4900,0.0000
130507,'330825','龙游县','2023-11-17 08:00:00.000000','2023-11-17 15:00:00.000000',0.0000,NULL,52.4600,NULL
130508,'330881','江山市','2023-11-17 08:00:00.000000','2023-11-17 15:00:00.000000',NULL,14.7300,57.4900,0.0000
130509,'330800','衢州市','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,11.8900,57.6300,0.0000
130510,'330802','柯城区','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,11.8900,57.6300,NULL
130511,'330803','衢江区','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,11.8000,55.3600,0.0000
130512,'330822','常山县','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,13.1000,56.5400,0.0000
130513,'330824','开化县','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,11.7500,57.4600,0.0000
130514,'330825','龙游县','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',NULL,11.9200,NULL,NULL
130515,'330881','江山市','2023-11-17 08:00:00.000000','2023-11-17 16:00:00.000000',0.0000,NULL,57.1500,0.0000
130516,'330800','衢州市','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,12.2200,25.4400,NULL
130517,'330802','柯城区','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,12.2200,25.4400,31.9600
130518,'330803','衢江区','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,12.7600,22.0800,59.8000
130519,'330822','常山县','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,10.9600,35.6800,80.1300
130520,'330824','开化县','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,11.6900,25.3300,30.7800
130521,'330825','龙游县','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,12.7900,20.1400,16.3900
130522,'330881','江山市','2023-11-17 08:00:00.000000','2023-11-17 17:00:00.000000',0.0000,10.7300,37.8200,73.5200
130523,'330800','衢州市','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',NULL,7.6200,56.1200,0.0000
130524,'330802','柯城区','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,7.6200,56.1200,0.0000
130525,'330803','衢江区','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,7.8200,55.1900,0.0000
130526,'330822','常山县','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,7.8200,54.4600,0.0000
130527,'330824','开化县','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,7.0300,54.4600,0.0000
130528,'330825','龙游县','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,8.3900,51.9300,0.0000
130529,'330881','江山市','2023-11-17 08:00:00.000000','2023-11-17 18:00:00.000000',0.0000,7.6200,57.8000,0.0000
130530,'330800','衢州市','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,7.1900,56.5900,NULL
130531,'330802','柯城区','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,7.1900,56.5900,0.0000
130532,'330803','衢江区','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',NULL,7.3600,56.0300,0.0000
130533,'330822','常山县','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,7.3700,55.3300,0.0000
130534,'330824','开化县','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,6.4800,55.9500,0.0000
130535,'330825','龙游县','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,7.8400,NULL,0.0000
130536,'330881','江山市','2023-11-17 08:00:00.000000','2023-11-17 19:00:00.000000',0.0000,NULL,55.3700,0.0000
130537,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,8.4800,31.4800,37.2700
130538,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,8.4800,31.4800,37.2700
130539,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,9.4000,27.0700,28.0300
130540,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,7.5300,40.6300,24.2600
130541,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,8.2000,32.0800,18.6000
130542,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,NULL,21.7600,27.8100
130543,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-17 20:00:00.000000',0.0000,8.6200,33.9000,58.8100
130544,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',NULL,6.7300,62.8000,0.0000
130545,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,6.7300,62.8000,0.0000
130546,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,6.9400,NULL,0.0000
130547,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,6.7900,61.5300,0.0000
130548,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,5.8300,60.9700,0.0000
130549,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,7.1900,55.5300,0.0000
130550,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-17 21:00:00.000000',0.0000,6.7400,58.5500,0.0000
130551,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.5600,63.3900,0.0000
130552,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.5600,63.3900,0.0000
130553,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.7200,NULL,0.0000
130554,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.5000,61.7800,0.0000
130555,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,5.6300,61.0400,0.0000
130556,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.9400,57.4700,0.0000
130557,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-17 22:00:00.000000',0.0000,6.4500,59.5200,0.0000
130558,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,7.3700,54.8100,0.5300
130559,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,7.3700,54.8100,0.5300
130560,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,8.2800,48.7600,2.3000
130561,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,7.4300,55.6800,0.8400
130562,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,7.4800,55.0500,0.6000
130563,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',0.0000,8.9200,41.0600,0.6400
130564,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-17 23:00:00.000000',NULL,6.8100,59.7100,14.1200
130565,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,6.1100,62.0600,0.0000
130566,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,6.1100,NULL,NULL
130567,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',NULL,6.2900,61.2300,0.0000
130568,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,5.9700,NULL,0.0000
130569,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,5.1300,56.8600,0.0000
130570,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,6.5000,57.9200,NULL
130571,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 00:00:00.000000',0.0000,6.0200,60.0400,0.0000
130572,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',NULL,NULL,60.3600,0.0000
130573,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,NULL,60.3600,NULL
130574,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,6.0800,61.3200,0.0000
130575,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,5.8400,57.5400,0.0000
130576,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,4.9500,53.4600,0.0000
130577,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,6.2900,59.0300,0.0000
130578,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 01:00:00.000000',0.0000,5.9700,59.1400,0.0000
130579,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,NULL,69.3100,6.2200
130580,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,5.7200,69.3100,6.2200
130581,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,6.2300,NULL,11.5500
130582,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,6.3100,60.9700,1.0800
130583,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',NULL,5.4800,69.3300,0.0000
130584,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,6.9300,55.7400,0.4800
130585,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 02:00:00.000000',0.0000,7.2500,51.7700,NULL
130586,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,5.5200,52.0700,NULL
130587,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,5.5200,52.0700,0.0000
130588,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,5.7000,54.2800,0.0000
130589,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',NULL,5.3800,52.3700,0.0000
130590,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,4.6200,47.4100,0.0000
130591,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,5.7500,50.5600,0.0000
130592,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 03:00:00.000000',0.0000,5.3700,55.9200,0.0000
130593,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',0.0000,5.1800,NULL,0.0000
130594,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',0.0000,5.1800,49.6100,0.0000
130595,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',0.0000,5.3600,50.4200,0.0000
130596,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',0.0000,5.0100,NULL,0.0000
130597,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',0.0000,4.2300,45.3200,0.0000
130598,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',NULL,5.3700,47.6900,0.0000
130599,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 04:00:00.000000',NULL,5.1800,54.1100,0.0000
130600,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,4.1800,73.0900,57.3000
130601,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',NULL,NULL,73.0900,57.3000
130602,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,4.6800,72.5300,59.2500
130603,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,4.2600,74.6700,88.2300
130604,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,3.3900,80.7400,17.8500
130605,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,4.9200,71.5400,36.2500
130606,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 05:00:00.000000',0.0000,NULL,52.4800,87.5100
130607,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',0.0000,4.5900,48.6000,0.0000
130608,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',0.0000,NULL,48.6000,0.0000
130609,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',0.0000,4.6400,45.8400,0.0000
130610,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',0.0000,4.5300,45.5700,0.0000
130611,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',NULL,3.7600,NULL,0.0000
130612,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',0.0000,4.7500,43.6500,0.0000
130613,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 06:00:00.000000',NULL,4.6400,NULL,0.0000
130614,'330800','衢州市','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,5.3700,48.5200,0.0000
130615,'330802','柯城区','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,5.3700,48.5200,0.0000
130616,'330803','衢江区','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,NULL,43.8300,0.0000
130617,'330822','常山县','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,5.2900,44.7500,0.0000
130618,'330824','开化县','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,4.4600,42.1200,0.0000
130619,'330825','龙游县','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,5.5900,42.2700,0.0000
130620,'330881','江山市','2023-11-17 20:00:00.000000','2023-11-18 07:00:00.000000',0.0000,5.3800,49.7900,0.0000
130621,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,7.6500,NULL,0.0000
130622,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,7.6500,59.8300,0.0000
130623,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,8.0300,58.4700,0.0000
130624,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,NULL,66.1200,0.1600
130625,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,6.6400,53.3000,NULL
130626,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,7.3400,62.6600,0.0000
130627,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,8.1800,60.7200,4.5100
130628,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,13.6700,37.1900,0.0000
130629,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',NULL,13.6700,NULL,0.0000
130630,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,NULL,33.1300,0.0000
130631,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,13.4000,38.4200,0.0000
130632,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,12.6500,31.9300,0.0000
130633,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,13.5300,39.2100,NULL
130634,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 09:00:00.000000',0.0000,13.4700,43.5800,0.0000
130635,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,16.3000,34.6800,0.0000
130636,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,16.3000,NULL,0.0000
130637,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,NULL,32.7500,0.0000
130638,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,16.8800,33.7000,0.0000
130639,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',NULL,15.8300,31.3300,0.0000
130640,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,16.4900,37.4500,0.0000
130641,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 10:00:00.000000',0.0000,16.5100,NULL,0.0000
130642,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.6100,25.8400,0.0000
130643,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',NULL,13.6100,25.8400,0.0000
130644,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,NULL,NULL,0.0000
130645,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.4400,20.4000,0.0000
130646,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.8900,6.0800,0.0000
130647,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.8800,20.1700,0.0000
130648,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.5200,19.8800,NULL
130649,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,18.5400,52.4500,0.0000
130650,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,18.5400,52.4500,0.0000
130651,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,18.8600,45.6900,0.0000
130652,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,19.9600,52.1700,0.0000
130653,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,18.8600,41.9900,0.0000
130654,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',0.0000,19.3000,46.3500,0.0000
130655,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 12:00:00.000000',NULL,18.9200,54.3200,0.0000
130656,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',NULL,18.3700,54.3900,0.0000
130657,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,18.3700,54.3900,0.0000
130658,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,18.3700,54.8100,0.0000
130659,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,20.1000,47.5000,0.0000
130660,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,18.9800,39.6800,0.0000
130661,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,18.5800,55.0200,0.0000
130662,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 13:00:00.000000',0.0000,18.9000,51.6300,0.0000
130663,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,14.8700,10.5300,0.0000
130664,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,14.8700,10.5300,0.0000
130665,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',NULL,15.3200,8.6800,0.0000
130666,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,15.0100,8.2700,0.0000
130667,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,15.5600,3.5000,0.0000
130668,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,15.5200,5.9500,0.0000
130669,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 14:00:00.000000',0.0000,15.0200,9.0900,NULL
130670,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,15.6700,NULL,0.0000
130671,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,NULL,54.6400,0.0000
130672,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,15.7600,54.0500,0.0000
130673,'330822','常山县','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,16.5900,44.3900,0.0000
130674,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,15.9200,38.8300,NULL
130675,'330825','龙游县','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,NULL,NULL,0.0000
130676,'330881','江山市','2023-11-18 08:00:00.000000','2023-11-18 15:00:00.000000',0.0000,NULL,50.3500,NULL
